establishment_id,name,state,district,industry_sector,hazardous_process,worker_count,contract_worker_ratio,female_worker_ratio,wage_violation_count,ot_violation_count,deduction_violation_count,missing_register_count,ghost_worker_count,uncompensated_worker_count,disbursement_mismatch_count,inspection_history_violations,grievance_complaint_count,ground_truth_risk_score,ground_truth_inspection_priority
EST-0653,Zenith Enterprises Pvt Ltd,Haryana,Gurugram,Automobile & Auto Components,False,138,0.644,0.111,4,0,1,0,0,0,0,0,1,76.3,HIGH
EST-0654,Zenith Industries Ltd.,Maharashtra,Thane,Automobile & Auto Components,False,65,0.698,0.214,0,0,0,0,0,0,0,0,0,36.8,LOW
EST-0655,Pinnacle Industries Ltd.,Tamil Nadu,Coimbatore,Electronics & Precision Fabrication,False,34,0.353,0.488,0,0,0,0,0,0,0,0,0,21.1,LOW
EST-0656,Shree Processing Co.,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,329,0.3,0.101,0,0,0,0,0,0,0,0,0,47.6,MEDIUM
EST-0657,Hindustan Manufacturing Corp,Karnataka,Bengaluru Urban,"Textile, Garments & Apparel",False,66,0.444,0.591,0,3,0,1,0,0,0,0,1,74.9,HIGH
EST-0658,Bharat Components India,Maharashtra,Pune,Chemical & Hazardous Processing,True,86,0.295,0.348,0,0,0,0,0,0,0,0,0,59.2,MEDIUM
EST-0659,Shree Manufacturing Corp,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,19,0.417,0.227,0,0,0,0,0,0,0,0,0,36.3,LOW
EST-0660,Vanguard Components India,Karnataka,Peenya,Warehousing & Supply Chain Logistics,True,143,0.343,0.204,0,0,0,0,0,0,0,0,0,43.3,LOW
EST-0661,Premier Enterprises Pvt Ltd,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,63,0.537,0.247,1,1,0,0,0,0,0,0,0,55.5,MEDIUM
EST-0662,Delta Manufacturing Corp,Haryana,Gurugram,Food Processing & Agro Industries,False,143,0.462,0.145,0,0,0,0,0,1,0,4,0,55.0,MEDIUM
EST-0663,Premier Industries Ltd.,Karnataka,Peenya,Chemical & Hazardous Processing,True,40,0.403,0.168,0,0,0,0,0,0,0,0,0,58.2,MEDIUM
EST-0664,Vanguard Engineering Works,Haryana,Gurugram,Electronics & Precision Fabrication,False,161,0.24,0.721,1,0,0,1,0,0,0,2,0,43.3,LOW
EST-0665,Pinnacle Synthetics Ltd,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",True,132,0.348,0.596,0,1,0,0,0,0,0,0,0,51.1,MEDIUM
EST-0666,Hindustan Processing Co.,Karnataka,Peenya,Automobile & Auto Components,True,96,0.449,0.168,0,2,0,0,0,0,0,0,0,50.6,MEDIUM
EST-0667,Shakti Processing Co.,Maharashtra,Thane,"Textile, Garments & Apparel",False,202,0.746,0.677,0,1,0,0,0,0,0,0,0,49.2,MEDIUM
EST-0668,Sterling Components India,Tamil Nadu,Coimbatore,"Textile, Garments & Apparel",False,46,0.683,0.514,0,2,0,0,0,0,0,0,0,55.7,MEDIUM
EST-0669,Swastik Synthetics Ltd,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,False,146,0.603,0.201,1,0,0,0,1,0,0,0,0,61.2,MEDIUM
EST-0670,Vanguard Manufacturing Corp,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,False,268,0.278,0.147,0,0,0,0,0,0,0,0,0,38.3,LOW
EST-0671,Kalyan Components India,Gujarat,Surat,Electronics & Precision Fabrication,False,79,0.378,0.625,0,0,0,0,0,0,0,0,0,25.2,LOW
EST-0672,Hindustan Manufacturing Corp,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,48,0.247,0.052,0,0,0,0,0,0,0,0,0,40.1,LOW
EST-0673,Premier Manufacturing Corp,Maharashtra,Thane,Warehousing & Supply Chain Logistics,False,78,0.428,0.309,0,1,0,0,0,0,0,0,0,46.4,MEDIUM
EST-0674,Kalyan Industries Ltd.,Uttar Pradesh,Kanpur,Automobile & Auto Components,False,88,0.378,0.109,0,0,0,0,0,0,0,0,0,38.4,LOW
EST-0675,Zenith Manufacturing Corp,Gujarat,Vadodara,"Textile, Garments & Apparel",False,105,0.496,0.605,0,0,0,0,0,0,0,0,0,48.2,MEDIUM
EST-0676,Navkar Fabrics & Garments,Tamil Nadu,Sriperumbudur,Chemical & Hazardous Processing,True,64,0.646,0.137,0,0,2,0,0,0,0,0,0,72.6,HIGH
EST-0677,Bharat Manufacturing Corp,Karnataka,Peenya,Construction & Infrastructure,True,98,0.45,0.323,0,1,0,2,0,0,0,0,0,80.4,HIGH
EST-0678,Sterling Components India,Maharashtra,Thane,"Textile, Garments & Apparel",True,275,0.245,0.64,1,0,0,0,0,0,0,0,0,59.8,MEDIUM
EST-0679,Vanguard Components India,Gujarat,Vadodara,"Textile, Garments & Apparel",True,43,0.558,0.521,0,0,0,0,0,0,0,0,0,42.3,LOW
EST-0680,Sterling Industries Ltd.,Uttar Pradesh,Kanpur,Food Processing & Agro Industries,False,38,0.177,0.233,0,0,0,0,0,0,0,0,0,33.7,LOW
EST-0681,Surya Industries Ltd.,Haryana,Gurugram,Construction & Infrastructure,True,108,0.507,0.06,0,0,0,0,0,0,0,0,0,62.7,MEDIUM
EST-0682,Tata Components India,Gujarat,Surat,Food Processing & Agro Industries,True,65,0.237,0.206,2,0,0,0,0,0,0,0,0,47.6,MEDIUM
EST-0683,Surya Fabrics & Garments,Gujarat,Vadodara,"Textile, Garments & Apparel",False,67,0.351,0.684,0,2,0,0,0,0,0,0,0,57.7,MEDIUM
EST-0684,Hindustan Engineering Works,Maharashtra,Pune,Electronics & Precision Fabrication,False,46,0.357,0.474,3,0,0,3,0,0,0,0,0,62.5,MEDIUM
EST-0685,Apex Processing Co.,Maharashtra,Pune,"Textile, Garments & Apparel",True,39,0.393,0.715,0,0,0,0,0,0,0,1,0,47.3,MEDIUM
EST-0686,Hindustan Industries Ltd.,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,False,513,0.387,0.318,0,1,0,0,0,0,0,0,0,45.8,MEDIUM
EST-0687,Swastik Processing Co.,Maharashtra,Thane,"Textile, Garments & Apparel",False,73,0.62,0.409,0,0,0,0,0,0,0,0,0,45.4,MEDIUM
EST-0688,Sterling Processing Co.,Karnataka,Bengaluru Urban,Automobile & Auto Components,False,19,0.245,0.08,1,3,0,2,0,0,0,0,0,67.1,MEDIUM
EST-0689,Shakti Manufacturing Corp,Maharashtra,Pune,Food Processing & Agro Industries,False,16,0.357,0.111,0,9,0,0,0,0,0,1,1,96.4,HIGH
EST-0690,Shakti Manufacturing Corp,Haryana,Gurugram,Construction & Infrastructure,True,18,0.769,0.344,1,0,0,0,0,0,0,0,0,69.7,MEDIUM
EST-0691,Vanguard Enterprises Pvt Ltd,Uttar Pradesh,Noida,Chemical & Hazardous Processing,True,237,0.496,0.25,0,0,1,0,0,0,0,0,0,68.3,MEDIUM
EST-0692,Delta Engineering Works,Karnataka,Peenya,Food Processing & Agro Industries,False,106,0.544,0.138,0,0,0,0,0,0,0,0,0,27.5,LOW
EST-0693,Navkar Enterprises Pvt Ltd,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,True,300,0.736,0.346,0,1,0,0,0,0,0,0,0,48.3,MEDIUM
EST-0694,Bharat Fabrics & Garments,Uttar Pradesh,Noida,Warehousing & Supply Chain Logistics,False,144,0.599,0.284,0,0,0,0,0,0,0,0,0,43.7,LOW
EST-0695,Bharat Enterprises Pvt Ltd,Uttar Pradesh,Noida,Food Processing & Agro Industries,True,186,0.552,0.221,1,0,2,0,0,0,1,0,0,55.5,MEDIUM
EST-0696,Kalyan Enterprises Pvt Ltd,Maharashtra,Thane,Chemical & Hazardous Processing,False,260,0.319,0.1,0,0,0,0,0,0,0,0,0,69.0,MEDIUM
EST-0697,Apex Fabrics & Garments,Haryana,Panipat,Warehousing & Supply Chain Logistics,False,29,0.323,0.156,2,0,0,0,0,0,0,0,0,53.9,MEDIUM
EST-0698,Kalyan Manufacturing Corp,Haryana,Panipat,Food Processing & Agro Industries,False,59,0.283,0.214,0,0,0,0,0,0,0,0,0,28.7,LOW
EST-0699,Zenith Synthetics Ltd,Haryana,Gurugram,"Textile, Garments & Apparel",False,95,0.9,0.736,0,0,0,0,0,0,0,0,0,48.9,MEDIUM
EST-0700,Shree Components India,Karnataka,Bengaluru Urban,Construction & Infrastructure,False,27,0.647,0.193,0,0,0,0,0,0,0,0,0,66.6,MEDIUM
EST-0701,Swastik Fabrics & Garments,Tamil Nadu,Coimbatore,Chemical & Hazardous Processing,True,80,0.271,0.132,0,2,0,0,0,0,0,0,0,68.5,MEDIUM
EST-0702,Swastik Industries Ltd.,Karnataka,Bengaluru Urban,"Textile, Garments & Apparel",False,388,0.685,0.581,0,0,0,0,0,0,0,0,0,50.4,MEDIUM
EST-0703,Vanguard Components India,Karnataka,Peenya,Warehousing & Supply Chain Logistics,False,153,0.438,0.148,0,0,0,0,0,0,0,0,0,42.2,LOW
EST-0704,Kalyan Industries Ltd.,Gujarat,Vadodara,"Textile, Garments & Apparel",True,64,0.582,0.472,0,0,1,0,0,0,0,0,0,48.4,MEDIUM
EST-0705,Swastik Manufacturing Corp,Tamil Nadu,Coimbatore,Chemical & Hazardous Processing,True,318,0.381,0.296,0,3,0,0,0,0,0,0,2,95.1,HIGH
EST-0706,Bharat Components India,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",False,31,0.76,0.645,0,1,0,0,0,0,0,0,0,49.4,MEDIUM
EST-0707,Delta Processing Co.,Haryana,Panipat,Construction & Infrastructure,True,59,0.303,0.295,2,0,0,1,0,0,0,0,0,85.8,HIGH
EST-0708,Surya Engineering Works,Haryana,Panipat,Food Processing & Agro Industries,False,157,0.678,0.294,1,0,0,0,0,0,0,0,0,37.6,LOW
EST-0709,Premier Synthetics Ltd,Karnataka,Bengaluru Urban,Automobile & Auto Components,False,62,0.329,0.201,0,1,0,0,0,0,0,0,0,42.2,LOW
EST-0710,Surya Engineering Works,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,False,42,0.438,0.332,0,0,0,0,0,0,0,0,0,41.2,LOW
EST-0711,Zenith Processing Co.,Uttar Pradesh,Noida,Warehousing & Supply Chain Logistics,False,44,0.409,0.156,0,0,1,0,0,0,0,0,0,42.6,LOW
EST-0712,Vanguard Synthetics Ltd,Haryana,Gurugram,Food Processing & Agro Industries,True,154,0.352,0.054,0,0,0,0,0,0,0,0,0,29.2,LOW
EST-0713,Navkar Enterprises Pvt Ltd,Haryana,Panipat,Food Processing & Agro Industries,True,174,0.311,0.113,0,0,0,0,0,0,0,0,0,32.0,LOW
EST-0714,Pinnacle Engineering Works,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,103,0.401,0.224,0,0,0,0,0,0,0,3,0,51.8,MEDIUM
EST-0715,Delta Enterprises Pvt Ltd,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",True,44,0.573,0.609,0,0,3,0,0,0,0,0,0,60.5,MEDIUM
EST-0716,Hindustan Processing Co.,Maharashtra,Thane,"Textile, Garments & Apparel",False,48,0.632,0.441,0,0,0,0,0,0,0,0,0,45.8,MEDIUM
EST-0717,Delta Components India,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,24,0.37,0.654,0,0,2,0,0,0,0,0,0,33.2,LOW
EST-0718,Surya Engineering Works,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,False,51,0.355,0.187,0,0,1,0,0,0,0,1,0,47.7,MEDIUM
EST-0719,Shakti Components India,Uttar Pradesh,Kanpur,Automobile & Auto Components,True,71,0.57,0.077,0,0,0,0,0,0,0,0,0,35.7,LOW
EST-0720,Apex Industries Ltd.,Karnataka,Peenya,Construction & Infrastructure,True,52,0.496,0.268,0,0,0,0,0,0,0,0,0,65.5,MEDIUM
EST-0721,Delta Enterprises Pvt Ltd,Haryana,Panipat,Food Processing & Agro Industries,False,59,0.396,0.163,0,0,0,0,0,0,0,0,0,33.7,LOW
EST-0722,Zenith Components India,Karnataka,Bengaluru Urban,Food Processing & Agro Industries,False,88,0.248,0.144,0,0,0,0,0,0,0,0,0,30.8,LOW
EST-0723,Surya Fabrics & Garments,Maharashtra,Thane,Automobile & Auto Components,False,69,0.278,0.072,1,0,0,0,0,0,0,0,0,44.9,LOW
EST-0724,Apex Synthetics Ltd,Gujarat,Vadodara,Construction & Infrastructure,True,67,0.463,0.05,0,0,1,0,0,0,0,0,0,72.6,HIGH
EST-0725,Delta Manufacturing Corp,Gujarat,Surat,Electronics & Precision Fabrication,False,86,0.743,0.57,0,0,0,0,0,2,0,2,0,53.3,MEDIUM
EST-0726,Delta Enterprises Pvt Ltd,Gujarat,Vadodara,Automobile & Auto Components,False,30,0.722,0.342,0,0,0,1,0,1,0,0,0,46.8,MEDIUM
EST-0727,Surya Engineering Works,Haryana,Panipat,Automobile & Auto Components,False,23,0.33,0.246,0,0,0,0,0,0,0,0,0,37.4,LOW
EST-0728,Shakti Engineering Works,Karnataka,Bengaluru Urban,Construction & Infrastructure,True,201,0.387,0.27,0,0,0,0,0,0,0,0,0,61.7,MEDIUM
EST-0729,Shree Industries Ltd.,Uttar Pradesh,Kanpur,Electronics & Precision Fabrication,False,49,0.268,0.74,0,0,0,0,0,0,0,1,0,26.2,LOW
EST-0730,Kalyan Fabrics & Garments,Karnataka,Bengaluru Urban,Automobile & Auto Components,False,280,0.491,0.125,1,0,1,0,0,0,0,2,0,61.8,MEDIUM
EST-0731,Apex Processing Co.,Gujarat,Vadodara,Chemical & Hazardous Processing,True,133,0.318,0.053,4,0,0,0,0,0,3,0,2,98.5,HIGH
EST-0732,Kalyan Enterprises Pvt Ltd,Haryana,Panipat,Electronics & Precision Fabrication,True,130,0.594,0.64,1,1,0,0,0,0,0,0,0,43.5,LOW
EST-0733,Surya Manufacturing Corp,Maharashtra,Thane,Warehousing & Supply Chain Logistics,False,71,0.739,0.175,0,0,0,0,1,0,0,0,0,53.5,MEDIUM
EST-0734,Pinnacle Industries Ltd.,Gujarat,Surat,Construction & Infrastructure,False,74,0.414,0.228,0,0,0,0,0,0,0,0,0,61.4,MEDIUM
EST-0735,Tata Fabrics & Garments,Haryana,Gurugram,Chemical & Hazardous Processing,True,157,0.246,0.202,0,0,0,0,0,0,0,0,0,63.9,MEDIUM
EST-0736,Zenith Synthetics Ltd,Gujarat,Vadodara,Food Processing & Agro Industries,False,33,0.754,0.06,1,0,0,0,0,0,0,0,0,38.0,LOW
EST-0737,Vanguard Processing Co.,Gujarat,Surat,Automobile & Auto Components,True,81,0.327,0.346,0,0,0,0,0,0,0,0,0,32.3,LOW
EST-0738,Bharat Enterprises Pvt Ltd,Gujarat,Vadodara,Electronics & Precision Fabrication,False,41,0.253,0.489,0,0,0,0,0,0,0,0,0,23.6,LOW
EST-0739,Bharat Industries Ltd.,Maharashtra,Thane,Automobile & Auto Components,False,109,0.33,0.054,0,0,0,0,0,0,0,1,0,37.7,LOW
EST-0740,Premier Synthetics Ltd,Haryana,Panipat,Chemical & Hazardous Processing,True,18,0.598,0.122,0,0,0,0,0,0,0,0,0,59.7,MEDIUM
EST-0741,Surya Industries Ltd.,Maharashtra,Pune,Warehousing & Supply Chain Logistics,True,16,0.427,0.232,0,3,0,0,0,0,0,0,0,57.5,MEDIUM
EST-0742,Pinnacle Enterprises Pvt Ltd,Karnataka,Bengaluru Urban,Chemical & Hazardous Processing,False,98,0.277,0.263,0,0,0,0,0,0,0,0,0,62.9,MEDIUM
EST-0743,Kalyan Manufacturing Corp,Maharashtra,Thane,Food Processing & Agro Industries,False,83,0.341,0.066,0,0,0,0,0,0,0,0,0,27.2,LOW
EST-0744,Swastik Fabrics & Garments,Gujarat,Surat,Automobile & Auto Components,True,79,0.255,0.176,0,1,0,0,0,0,0,0,0,44.5,LOW
EST-0745,Vanguard Manufacturing Corp,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",False,31,0.336,0.666,0,2,0,0,0,2,0,1,0,81.8,HIGH
EST-0746,Premier Synthetics Ltd,Haryana,Panipat,Construction & Infrastructure,True,56,0.391,0.347,1,0,0,0,0,0,2,0,0,93.1,HIGH
EST-0747,Bharat Fabrics & Garments,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,False,88,0.551,0.332,0,0,0,0,0,0,0,2,0,46.0,MEDIUM
EST-0748,Vanguard Components India,Maharashtra,Pune,Construction & Infrastructure,True,83,0.403,0.247,0,0,0,0,0,0,0,0,0,64.0,MEDIUM
EST-0749,Surya Manufacturing Corp,Haryana,Panipat,"Textile, Garments & Apparel",False,60,0.309,0.633,0,0,0,0,0,0,0,0,0,41.8,LOW
EST-0750,Apex Processing Co.,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,408,0.212,0.654,0,0,0,0,0,0,0,0,0,32.4,LOW
EST-0751,Navkar Processing Co.,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,66,0.436,0.293,0,0,0,0,0,0,0,0,0,39.0,LOW
EST-0752,Kalyan Fabrics & Garments,Haryana,Panipat,Electronics & Precision Fabrication,False,81,0.31,0.517,3,0,0,0,0,0,0,0,1,54.6,MEDIUM
EST-0753,Tata Fabrics & Garments,Maharashtra,Thane,Construction & Infrastructure,True,42,0.285,0.332,0,0,0,1,0,0,0,0,0,68.6,MEDIUM
EST-0754,Vanguard Industries Ltd.,Maharashtra,Thane,Electronics & Precision Fabrication,False,35,0.393,0.734,0,0,2,0,0,0,0,0,0,33.5,LOW
EST-0755,Apex Processing Co.,Uttar Pradesh,Kanpur,Electronics & Precision Fabrication,False,92,0.258,0.443,0,0,0,0,0,0,0,0,0,21.7,LOW
EST-0756,Pinnacle Manufacturing Corp,Karnataka,Bengaluru Urban,Chemical & Hazardous Processing,True,196,0.341,0.199,0,0,0,0,0,0,0,0,0,59.3,MEDIUM
EST-0757,Surya Engineering Works,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,True,244,0.478,0.051,0,0,0,0,0,0,0,0,0,36.2,LOW
EST-0758,Apex Industries Ltd.,Gujarat,Vadodara,Chemical & Hazardous Processing,True,153,0.287,0.086,0,0,0,1,0,0,0,0,0,65.0,MEDIUM
EST-0759,Zenith Industries Ltd.,Maharashtra,Thane,Construction & Infrastructure,True,47,0.417,0.266,0,1,0,0,0,0,0,0,0,69.8,MEDIUM
EST-0760,Tata Engineering Works,Uttar Pradesh,Noida,Warehousing & Supply Chain Logistics,False,44,0.514,0.136,0,0,0,0,0,0,0,0,0,36.7,LOW
EST-0761,Delta Components India,Gujarat,Vadodara,Automobile & Auto Components,False,25,0.322,0.164,0,0,0,0,0,0,0,2,0,44.4,LOW
EST-0762,Shree Processing Co.,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,377,0.447,0.567,1,0,0,0,2,0,0,0,0,84.5,HIGH
EST-0763,Surya Synthetics Ltd,Gujarat,Surat,Chemical & Hazardous Processing,True,106,0.317,0.156,0,0,0,0,0,0,0,0,0,62.7,MEDIUM
EST-0764,Delta Engineering Works,Uttar Pradesh,Noida,Electronics & Precision Fabrication,False,86,0.467,0.51,0,0,0,0,0,0,0,0,0,24.2,LOW
EST-0765,Navkar Components India,Maharashtra,Pune,Food Processing & Agro Industries,True,76,0.783,0.221,0,0,0,0,0,0,0,0,0,33.3,LOW
EST-0766,Shakti Fabrics & Garments,Gujarat,Vadodara,Chemical & Hazardous Processing,True,96,0.542,0.05,0,0,1,0,0,0,0,0,0,65.6,MEDIUM
EST-0767,Kalyan Processing Co.,Uttar Pradesh,Kanpur,Construction & Infrastructure,True,92,0.678,0.197,0,2,1,0,2,0,0,0,0,98.5,HIGH
EST-0768,Shakti Synthetics Ltd,Haryana,Panipat,Warehousing & Supply Chain Logistics,True,28,0.397,0.111,0,0,0,0,0,0,0,0,0,40.6,LOW
EST-0769,Vanguard Enterprises Pvt Ltd,Gujarat,Vadodara,"Textile, Garments & Apparel",False,44,0.437,0.495,1,0,0,0,0,0,0,0,0,55.6,MEDIUM
EST-0770,Navkar Processing Co.,Haryana,Panipat,Construction & Infrastructure,False,478,0.369,0.257,2,0,0,0,0,0,1,0,0,95.5,HIGH
EST-0771,Premier Processing Co.,Karnataka,Peenya,"Textile, Garments & Apparel",False,94,0.627,0.563,0,0,0,0,0,0,0,0,0,43.3,LOW
EST-0772,Pinnacle Components India,Karnataka,Bengaluru Urban,Food Processing & Agro Industries,False,59,0.247,0.333,0,0,0,0,0,0,0,0,0,30.8,LOW
EST-0773,Vanguard Fabrics & Garments,Tamil Nadu,Sriperumbudur,Electronics & Precision Fabrication,False,44,0.741,0.637,0,0,0,0,0,0,0,0,0,28.5,LOW
EST-0774,Swastik Enterprises Pvt Ltd,Karnataka,Peenya,Warehousing & Supply Chain Logistics,True,54,0.408,0.063,3,0,0,0,0,0,0,0,0,63.5,MEDIUM
EST-0775,Swastik Components India,Maharashtra,Pune,Chemical & Hazardous Processing,True,185,0.373,0.082,0,2,0,0,0,0,0,0,0,70.7,HIGH
EST-0776,Delta Industries Ltd.,Uttar Pradesh,Noida,Electronics & Precision Fabrication,False,93,0.39,0.536,0,0,0,0,0,0,0,1,0,26.3,LOW
EST-0777,Surya Industries Ltd.,Uttar Pradesh,Noida,Warehousing & Supply Chain Logistics,False,155,0.401,0.224,0,0,0,0,0,0,0,1,0,47.9,MEDIUM
EST-0778,Surya Fabrics & Garments,Uttar Pradesh,Noida,Chemical & Hazardous Processing,True,53,0.501,0.19,0,0,1,0,0,0,0,0,0,68.6,MEDIUM
EST-0779,Pinnacle Manufacturing Corp,Haryana,Gurugram,Construction & Infrastructure,False,72,0.502,0.053,0,0,0,0,0,0,0,0,0,62.0,MEDIUM
EST-0780,Premier Synthetics Ltd,Haryana,Gurugram,Electronics & Precision Fabrication,False,149,0.501,0.42,0,3,0,0,0,0,0,0,0,46.3,MEDIUM
EST-0781,Surya Fabrics & Garments,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,26,0.635,0.099,0,2,1,0,0,0,0,0,0,51.7,MEDIUM
EST-0782,Delta Processing Co.,Maharashtra,Thane,Electronics & Precision Fabrication,True,57,0.416,0.418,1,3,1,0,0,0,0,0,1,62.2,MEDIUM
EST-0783,Kalyan Components India,Uttar Pradesh,Kanpur,Chemical & Hazardous Processing,True,137,0.375,0.281,0,0,0,0,0,0,0,0,0,60.4,MEDIUM
EST-0784,Apex Enterprises Pvt Ltd,Uttar Pradesh,Kanpur,Food Processing & Agro Industries,False,75,0.287,0.095,4,0,0,0,0,0,0,0,0,61.1,MEDIUM
EST-0785,Swastik Engineering Works,Haryana,Panipat,Construction & Infrastructure,True,38,0.602,0.163,3,1,0,0,0,0,0,0,0,98.5,HIGH
EST-0786,Delta Synthetics Ltd,Maharashtra,Pune,Chemical & Hazardous Processing,True,21,0.142,0.255,2,2,0,0,0,0,0,0,0,92.0,HIGH
EST-0787,Shakti Engineering Works,Uttar Pradesh,Kanpur,Chemical & Hazardous Processing,True,43,0.348,0.093,0,0,0,0,0,0,0,0,0,63.4,MEDIUM
EST-0788,Apex Manufacturing Corp,Haryana,Gurugram,"Textile, Garments & Apparel",False,98,0.593,0.684,0,1,1,0,0,0,0,0,0,54.7,MEDIUM
EST-0789,Hindustan Engineering Works,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",True,208,0.293,0.455,0,2,2,0,0,0,0,0,0,70.1,HIGH
EST-0790,Surya Components India,Uttar Pradesh,Kanpur,Chemical & Hazardous Processing,False,93,0.52,0.142,2,1,2,0,0,0,0,0,0,95.2,HIGH
EST-0791,Kalyan Fabrics & Garments,Haryana,Gurugram,Warehousing & Supply Chain Logistics,False,240,0.55,0.248,0,0,0,0,0,0,0,0,0,43.8,LOW
EST-0792,Delta Enterprises Pvt Ltd,Gujarat,Surat,Warehousing & Supply Chain Logistics,False,52,0.616,0.079,1,1,2,0,0,0,0,0,0,66.5,MEDIUM
EST-0793,Tata Components India,Karnataka,Bengaluru Urban,Chemical & Hazardous Processing,True,49,0.209,0.32,0,0,0,0,0,0,0,0,0,61.3,MEDIUM
EST-0794,Apex Industries Ltd.,Karnataka,Peenya,Electronics & Precision Fabrication,False,69,0.387,0.462,0,0,0,0,0,0,0,0,0,28.1,LOW
EST-0795,Delta Components India,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",False,62,0.387,0.539,0,1,0,0,0,0,0,0,0,52.7,MEDIUM
EST-0796,Vanguard Synthetics Ltd,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,238,0.297,0.172,0,0,0,0,0,0,0,0,0,32.3,LOW
EST-0797,Hindustan Fabrics & Garments,Uttar Pradesh,Noida,Food Processing & Agro Industries,True,54,0.622,0.258,1,1,1,0,0,0,1,0,0,59.1,MEDIUM
EST-0798,Kalyan Components India,Haryana,Gurugram,Chemical & Hazardous Processing,True,219,0.38,0.336,0,0,0,0,0,0,0,0,0,60.6,MEDIUM
EST-0799,Premier Fabrics & Garments,Karnataka,Peenya,Automobile & Auto Components,False,101,0.446,0.222,0,1,0,0,0,0,0,0,0,43.8,LOW
EST-0800,Swastik Enterprises Pvt Ltd,Gujarat,Surat,Construction & Infrastructure,True,111,0.418,0.239,2,1,0,0,0,0,0,0,0,84.1,HIGH
EST-0801,Apex Manufacturing Corp,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,26,0.346,0.081,0,0,0,0,0,0,0,0,0,37.5,LOW
EST-0802,Delta Fabrics & Garments,Karnataka,Bengaluru Urban,"Textile, Garments & Apparel",True,542,0.471,0.736,0,0,0,0,0,0,0,0,0,53.0,MEDIUM
EST-0803,Tata Industries Ltd.,Karnataka,Peenya,Chemical & Hazardous Processing,True,67,0.453,0.278,0,0,0,0,1,0,0,0,0,69.6,MEDIUM
EST-0804,Hindustan Industries Ltd.,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,True,21,0.34,0.162,0,2,2,0,0,0,0,0,0,60.5,MEDIUM
EST-0805,Zenith Manufacturing Corp,Haryana,Gurugram,Electronics & Precision Fabrication,False,103,0.474,0.575,0,0,0,0,0,0,0,0,0,27.6,LOW
EST-0806,Vanguard Synthetics Ltd,Tamil Nadu,Sriperumbudur,Food Processing & Agro Industries,False,212,0.222,0.067,0,0,0,0,0,0,0,1,0,33.8,LOW
EST-0807,Premier Processing Co.,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,91,0.359,0.46,0,1,0,0,0,0,0,3,0,61.6,MEDIUM
EST-0808,Shree Processing Co.,Gujarat,Vadodara,Food Processing & Agro Industries,True,31,0.332,0.191,0,0,0,0,0,0,0,0,0,31.9,LOW
EST-0809,Premier Enterprises Pvt Ltd,Maharashtra,Thane,Electronics & Precision Fabrication,False,60,0.489,0.471,0,0,0,0,0,0,0,0,0,28.3,LOW
EST-0810,Apex Processing Co.,Tamil Nadu,Coimbatore,Construction & Infrastructure,False,88,0.694,0.109,1,1,0,0,0,0,0,1,0,85.8,HIGH
EST-0811,Hindustan Synthetics Ltd,Maharashtra,Pune,Automobile & Auto Components,False,66,0.6,0.293,0,0,0,0,0,0,0,0,0,34.4,LOW
EST-0812,Bharat Industries Ltd.,Gujarat,Vadodara,Automobile & Auto Components,False,24,0.408,0.329,0,1,0,0,0,0,0,0,0,39.2,LOW
EST-0813,Navkar Processing Co.,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,100,0.58,0.582,0,0,0,0,0,0,0,0,0,25.9,LOW
EST-0814,Shree Manufacturing Corp,Uttar Pradesh,Noida,Electronics & Precision Fabrication,False,43,0.36,0.724,0,0,0,0,0,0,0,0,0,24.1,LOW
EST-0815,Shree Manufacturing Corp,Karnataka,Bengaluru Urban,Automobile & Auto Components,True,202,0.614,0.346,1,4,0,0,1,0,0,0,0,82.3,HIGH
